componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,1022,BRC1015F,Nome não encontrado
Energia,kcal,244,BRC1015F,Nome não encontrado
Umidade,g,"50,1",BRC1015F,Nome não encontrado
Carboidrato total,g,"14,7",BRC1015F,Nome não encontrado
Carboidrato disponível,g,"14,0",BRC1015F,Nome não encontrado
Proteína,g,"23,5",BRC1015F,Nome não encontrado
Lipídios,g,"10,3",BRC1015F,Nome não encontrado
Fibra alimentar,g,"0,71",BRC1015F,Nome não encontrado
Álcool,g,"0,00",BRC1015F,Nome não encontrado
Cinzas,g,"1,50",BRC1015F,Nome não encontrado
Colesterol,mg,100,BRC1015F,Nome não encontrado
Ácidos graxos saturados,g,"1,86",BRC1015F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,46",BRC1015F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"4,97",BRC1015F,Nome não encontrado
Ácidos graxos trans,g,"0,05",BRC1015F,Nome não encontrado
Cálcio,mg,"19,1",BRC1015F,Nome não encontrado
Ferro,mg,"2,04",BRC1015F,Nome não encontrado
Sódio,mg,331,BRC1015F,Nome não encontrado
Magnésio,mg,"34,9",BRC1015F,Nome não encontrado
Fósforo,mg,227,BRC1015F,Nome não encontrado
Potássio,mg,267,BRC1015F,Nome não encontrado
Manganês,mg,"0,21",BRC1015F,Nome não encontrado
Zinco,mg,"1,54",BRC1015F,Nome não encontrado
Cobre,mg,"0,13",BRC1015F,Nome não encontrado
Selênio,mcg,"6,24",BRC1015F,Nome não encontrado
Vitamina A (RE),mcg,"21,5",BRC1015F,Nome não encontrado
Vitamina A (RAE),mcg,"21,4",BRC1015F,Nome não encontrado
Vitamina D,mcg,"0,30",BRC1015F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,80",BRC1015F,Nome não encontrado
Tiamina,mg,"0,09",BRC1015F,Nome não encontrado
Riboflavina,mg,"0,17",BRC1015F,Nome não encontrado
Niacina,mg,"9,10",BRC1015F,Nome não encontrado
Vitamina B6,mg,"0,67",BRC1015F,Nome não encontrado
Vitamina B12,mcg,"0,59",BRC1015F,Nome não encontrado
Vitamina C,mg,"0,00",BRC1015F,Nome não encontrado
Equivalente de folato,mcg,"51,1",BRC1015F,Nome não encontrado
Sal de adição,g,,BRC1015F,Nome não encontrado
Açúcar de adição,g,,BRC1015F,Nome não encontrado
Gordura de adição,g,-,BRC1015F,Nome não encontrado
Proteína vegetal,g,-,BRC1015F,Nome não encontrado
Proteína animal,g,-,BRC1015F,Nome não encontrado
